Symbol1,GeneID1,Type1,Symbol1,GeneID1,Type1,Species,PMID,Source,Experiment,Interaction_type,DB
Gfi1,14581,TF,Ets1,23871,TF,mouse,17213822,EBI-4289052,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Gfi1,14581,TF,Rela,19697,TF,mouse,20547752,EBI-4283244,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Gfi1,14581,TF,Spi1,20375,TF,mouse,17197705,EBI-4288806,0915:physical association,0096:pull down,intact
Gfi1,14581,TF,Spi1,20375,TF,mouse,17197705,EBI-4288812,0915:physical association,0096:pull down,intact
Gfi1,14581,TF,Tcf3,21423,TF,mouse,20211142,469589,0407:direct interaction,0018:two hybrid,biogrid
Gfi1,14581,TF,Trp53,22059,TF,mouse,23410974,EBI-6550750,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Gfi1b,14582,TF,Gata1,14460,TF,mouse,15920471,503198,0915:physical association,0004:affinity chromatography technology,biogrid
Gfi1b,14582,TF,Rcor1,217864,TF,mouse,17707228,EBI-4287942,0914:association,0096:pull down,intact
Gfi1b,14582,TF,Rcor1,217864,TF,mouse,17707228,EBI-4288035,0914:association,0006:anti bait coimmunoprecipitation,intact
Gfi1b,14582,TF,Rcor2,104383,TF,mouse,17707228,564005,0407:direct interaction,0096:pull down,biogrid
Gfi1b,14582,TF,Rcor2,104383,TF,mouse,17707228,564006,0915:physical association,0004:affinity chromatography technology,biogrid
Gfi1b,14582,TF,Rcor2,104383,TF,mouse,17707228,EBI-4287942,0914:association,0096:pull down,intact
Gfi1b,14582,TF,Rcor3,214742,TF,mouse,17707228,564004,0407:direct interaction,0096:pull down,biogrid
Gfi1b,14582,TF,Rcor3,214742,TF,mouse,17707228,EBI-4287942,0914:association,0096:pull down,intact
Gfi1b,14582,TF,Rcor3,214742,TF,mouse,17707228,EBI-4303781,0914:association,0096:pull down,intact
Gli1,14632,TF,Smarcb1,20587,TF,mouse,21076395,571429,0915:physical association,0004:affinity chromatography technology,biogrid
Gli1,14632,TF,Smarcb1,20587,TF,mouse,21076395,571432,0915:physical association,0004:affinity chromatography technology,biogrid
Gli1,14632,TF,Smarcb1,20587,TF,mouse,21076395,571433,0915:physical association,0004:affinity chromatography technology,biogrid
Gli1,14632,TF,Smarcc2,68094,TF,mouse,21076395,571430,0915:physical association,0004:affinity chromatography technology,biogrid
Gli1,14632,TF,Smarce1,57376,TF,mouse,21076395,571431,0915:physical association,0004:affinity chromatography technology,biogrid
Gli2,14633,TF,Pou5f1,18999,TF,mouse,22083510,674328,0915:physical association,0004:affinity chromatography technology,biogrid
Gli2,14633,TF,Zic2,22772,TF,mouse,21211521,1028350,0915:physical association,0004:affinity chromatography technology,biogrid
Gli3,14634,TF,Ski,20481,TF,mouse,12435627,483506,0915:physical association,0004:affinity chromatography technology,biogrid
Gli3,14634,TF,Ski,20481,TF,mouse,20211142,469594,0407:direct interaction,0018:two hybrid,biogrid
Gmeb1,56809,TF,Ubp1,22221,TF,mouse,20211142,470103,0407:direct interaction,0018:two hybrid,biogrid
Gmeb1,56809,TF,Zfp111,56707,TF,mouse,20211142,470192,0407:direct interaction,0018:two hybrid,biogrid
Gmeb2,229004,TF,Aebp1,11568,TF,mouse,20211142,469317,0407:direct interaction,0018:two hybrid,biogrid
Gmeb2,229004,TF,E4f1,13560,TF,mouse,20211142,469478,0407:direct interaction,0018:two hybrid,biogrid
Gmeb2,229004,TF,Lhx2,16870,TF,mouse,20211142,469781,0407:direct interaction,0018:two hybrid,biogrid
Gmeb2,229004,TF,Nfkb1,18033,TF,mouse,20211142,469922,0407:direct interaction,0018:two hybrid,biogrid
Gmeb2,229004,TF,Sp2,78912,TF,mouse,20211142,470272,0407:direct interaction,0018:two hybrid,biogrid
Gmeb2,229004,TF,Ubp1,22221,TF,mouse,20211142,470105,0407:direct interaction,0018:two hybrid,biogrid
Gmeb2,229004,TF,Vax2,24113,TF,mouse,20211142,470125,0407:direct interaction,0018:two hybrid,biogrid
Gmeb2,229004,TF,Xbp1,22433,TF,mouse,20211142,470109,0407:direct interaction,0018:two hybrid,biogrid
Gmeb2,229004,TF,Zfp277,246196,TF,mouse,20211142,470306,0407:direct interaction,0018:two hybrid,biogrid
Gon4l,76022,TF,Yy1,22632,TF,mouse,21454521,635854,0915:physical association,0004:affinity chromatography technology,biogrid
Gon4l,76022,TF,Yy1,22632,TF,mouse,21454521,635861,0915:physical association,0004:affinity chromatography technology,biogrid
Grhl2,252973,TF,Elf5,13711,TF,mouse,26584622,1437889,0915:physical association,0004:affinity chromatography technology,biogrid
Grhl2,252973,TF,Nanog,71950,TF,mouse,23892456,885899,0915:physical association,0004:affinity chromatography technology,biogrid
Grhl2,252973,TF,Nanog,71950,TF,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Grhl2,252973,TF,Sall4,99377,TF,mouse,20362541,471266,0915:physical association,0004:affinity chromatography technology,biogrid
Grhl2,252973,TF,Sall4,99377,TF,mouse,20362541,EBI-5714013,0914:association,0007:anti tag coimmunoprecipitation,intact
Grhl2,252973,TF,Tfcp2l1,81879,TF,mouse,20362541,471444,0915:physical association,0004:affinity chromatography technology,biogrid
Grhl2,252973,TF,Tfcp2l1,81879,TF,mouse,20362541,EBI-5735888,0914:association,0007:anti tag coimmunoprecipitation,intact
Gsc,14836,TF,Foxh1,14106,TF,mouse,17568773,823893,0915:physical association,0004:affinity chromatography technology,biogrid
Gsc,14836,TF,Foxh1,14106,TF,mouse,17568773,823894,0915:physical association,0004:affinity chromatography technology,biogrid
Gsc,14836,TF,Foxh1,14106,TF,mouse,17568773,EBI-7457478,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Gsc,14836,TF,Foxh1,14106,TF,mouse,17568773,EBI-7457644,0915:physical association,0096:pull down,intact
Gsc,14836,TF,Tbx21,57765,TF,mouse,20211142,469599,0407:direct interaction,0018:two hybrid,biogrid
Gsx1,14842,TF,Irf9,16391,TF,mouse,20211142,469600,0407:direct interaction,0018:two hybrid,biogrid
Gsx2,14843,TF,Nkx2-1,21869,TF,mouse,20211142,469601,0407:direct interaction,0018:two hybrid,biogrid
Gtf2i,14886,TF,Nr4a1,15370,TF,mouse,19321449,EBI-10896980,0914:association,0007:anti tag coimmunoprecipitation,intact
Gtf2i,14886,TF,Pou5f1,18999,TF,mouse,22083510,674331,0915:physical association,0004:affinity chromatography technology,biogrid
Gtf2i,14886,TF,Smad1,17125,TF,mouse,19424179,EBI-6992140,0914:association,0006:anti bait coimmunoprecipitation,intact
Gtf2i,14886,TF,Smad4,17128,TF,mouse,19424179,EBI-6992158,0914:association,0006:anti bait coimmunoprecipitation,intact
Hand1,15110,TF,Ascl1,17172,TF,mouse,8948587,824312,0407:direct interaction,0018:two hybrid,biogrid
Hand1,15110,TF,Hand2,15111,TF,mouse,10924525,EBI-81399,0915:physical association,0018:two hybrid,intact
Hand1,15110,TF,Hand2,15111,TF,mouse,10924525,EBI-81405,0915:physical association,0096:pull down,intact
Hand1,15110,TF,Hand2,15111,TF,mouse,10924525,EBI-81459,0915:physical association,0096:pull down,intact
Hand1,15110,TF,Hand2,15111,TF,mouse,12392994,854207,0915:physical association,0004:affinity chromatography technology,biogrid
Hand1,15110,TF,Hey2,15214,TF,mouse,10924525,EBI-81429,0915:physical association,0096:pull down,intact
Hand1,15110,TF,Heyl,56198,TF,mouse,10924525,EBI-81451,0915:physical association,0096:pull down,intact
Hand1,15110,TF,Nkx2-5,18091,TF,mouse,12392994,854208,0915:physical association,0004:affinity chromatography technology,biogrid
Hand1,15110,TF,Sox15,20670,TF,mouse,16759287,797396,0915:physical association,0004:affinity chromatography technology,biogrid
Hand1,15110,TF,Tcf12,21406,TF,mouse,20211142,469608,0407:direct interaction,0018:two hybrid,biogrid
Hand1,15110,TF,Tcf3,21423,TF,mouse,10924525,EBI-81382,0915:physical association,0018:two hybrid,intact
Hand1,15110,TF,Tcf3,21423,TF,mouse,10924525,EBI-81411,0915:physical association,0096:pull down,intact
Hand2,15111,TF,Hand1,15110,TF,mouse,10924525,EBI-81399,0915:physical association,0018:two hybrid,intact
Hand2,15111,TF,Hand1,15110,TF,mouse,10924525,EBI-81405,0915:physical association,0096:pull down,intact
Hand2,15111,TF,Hand1,15110,TF,mouse,10924525,EBI-81459,0915:physical association,0096:pull down,intact
Hand2,15111,TF,Hand1,15110,TF,mouse,12392994,854207,0915:physical association,0004:affinity chromatography technology,biogrid
Hand2,15111,TF,Hey2,15214,TF,mouse,10924525,EBI-81465,0915:physical association,0096:pull down,intact
Hand2,15111,TF,Heyl,56198,TF,mouse,10924525,EBI-81471,0915:physical association,0096:pull down,intact
Hand2,15111,TF,Hoxd13,15433,TF,mouse,20386744,534518,0915:physical association,0004:affinity chromatography technology,biogrid
Hand2,15111,TF,Nkx2-5,18091,TF,mouse,12392994,854209,0915:physical association,0004:affinity chromatography technology,biogrid
Hand2,15111,TF,Tcf12,21406,TF,mouse,15351717,816039,0407:direct interaction,0096:pull down,biogrid
Hand2,15111,TF,Tcf3,21423,TF,mouse,10924525,EBI-81403,0915:physical association,0018:two hybrid,intact
Hand2,15111,TF,Tcf3,21423,TF,mouse,10924525,EBI-81462,0915:physical association,0096:pull down,intact
Hand2,15111,TF,Tcf3,21423,TF,mouse,15351717,816037,0407:direct interaction,0096:pull down,biogrid
Hand2,15111,TF,Tcf4,21413,TF,mouse,15351717,816038,0407:direct interaction,0096:pull down,biogrid
Hdx,245596,TF,Kat5,81601,TF,mouse,24302573,1415393,0915:physical association,0004:affinity chromatography technology,biogrid
Helt,234219,TF,Hes5,15208,TF,mouse,14764602,844057,0915:physical association,0004:affinity chromatography technology,biogrid
Helt,234219,TF,Hey2,15214,TF,mouse,14764602,844056,0915:physical association,0004:affinity chromatography technology,biogrid
Hes1,15205,TF,Crebbp,12914,TF,mouse,15607978,505299,0915:physical association,0004:affinity chromatography technology,biogrid
Hes1,15205,TF,Hes6,55927,TF,mouse,10851137,274891,0915:physical association,0004:affinity chromatography technology,biogrid
Hes1,15205,TF,Stat3,20848,TF,mouse,15156153,856491,0915:physical association,0004:affinity chromatography technology,biogrid
Hes5,15208,TF,Helt,234219,TF,mouse,14764602,844057,0915:physical association,0004:affinity chromatography technology,biogrid
Hes6,55927,TF,Hes1,15205,TF,mouse,10851137,274891,0915:physical association,0004:affinity chromatography technology,biogrid
Hes6,55927,TF,Mycn,18109,TF,mouse,20211142,469931,0407:direct interaction,0018:two hybrid,biogrid
Hes6,55927,TF,Tef,21685,TF,mouse,20211142,470082,0407:direct interaction,0018:two hybrid,biogrid
Hesx1,15209,TF,Dnmt1,13433,TF,mouse,17931718,854233,0915:physical association,0004:affinity chromatography technology,biogrid
Hesx1,15209,TF,Dnmt1,13433,TF,mouse,17931718,854238,0915:physical association,0004:affinity chromatography technology,biogrid
Hesx1,15209,TF,Zfp592,233410,TF,mouse,17931718,854236,0915:physical association,0004:affinity chromatography technology,biogrid
Hey2,15214,TF,Hand1,15110,TF,mouse,10924525,EBI-81429,0915:physical association,0096:pull down,intact
Hey2,15214,TF,Hand2,15111,TF,mouse,10924525,EBI-81465,0915:physical association,0096:pull down,intact
Hey2,15214,TF,Helt,234219,TF,mouse,14764602,844056,0915:physical association,0004:affinity chromatography technology,biogrid
Heyl,56198,TF,Hand1,15110,TF,mouse,10924525,EBI-81451,0915:physical association,0096:pull down,intact
Heyl,56198,TF,Hand2,15111,TF,mouse,10924525,EBI-81471,0915:physical association,0096:pull down,intact
Hhex,15242,TF,Fos,14281,TF,mouse,11551904,302091,0407:direct interaction,0096:pull down,biogrid
Hhex,15242,TF,Jun,16476,TF,mouse,11551904,302087,0407:direct interaction,0018:two hybrid,biogrid
Hhex,15242,TF,Jun,16476,TF,mouse,11551904,302092,0407:direct interaction,0096:pull down,biogrid
Hhex,15242,TF,Sox8,20681,TF,mouse,16582099,737509,0915:physical association,0004:affinity chromatography technology,biogrid
Hhex,15242,TF,Sp7,170574,TF,mouse,20211142,469616,0407:direct interaction,0018:two hybrid,biogrid
Hic1,15248,TF,Tcf7l2,21416,TF,mouse,16724116,1277843,0915:physical association,0004:affinity chromatography technology,biogrid
Hic1,15248,TF,Tcf7l2,21416,TF,mouse,16724116,EBI-8532065,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Hic1,15248,TF,Tcf7l2,21416,TF,mouse,16724116,EBI-8532089,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Hic1,15248,TF,Tcf7l2,21416,TF,mouse,16724116,EBI-8532106,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Hic1,15248,TF,Tcf7l2,21416,TF,mouse,16724116,EBI-8532133,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Hic2,58180,TF,Elf5,13711,TF,mouse,26584622,1437908,0915:physical association,0004:affinity chromatography technology,biogrid
Hif1a,15251,TF,Arnt,11863,TF,mouse,10873592,EBI-945380,0914:association,0413:electrophoretic mobility shift assay,intact
Hif1a,15251,TF,Arnt,11863,TF,mouse,20609350,EBI-2893330,0914:association,0006:anti bait coimmunoprecipitation,intact
Hif1a,15251,TF,Arnt,11863,TF,mouse,20609350,EBI-2893433,0914:association,0006:anti bait coimmunoprecipitation,intact
Hif1a,15251,TF,Arnt,11863,TF,mouse,20609350,EBI-2895338,0914:association,0006:anti bait coimmunoprecipitation,intact
Hif1a,15251,TF,Arnt,11863,TF,mouse,20609350,EBI-2895345,0915:physical association,0096:pull down,intact
Hif1a,15251,TF,Arnt2,11864,TF,mouse,10873592,EBI-945412,0914:association,0413:electrophoretic mobility shift assay,intact
Hif1a,15251,TF,Arntl,11865,TF,mouse,20211142,469356,0407:direct interaction,0018:two hybrid,biogrid
Hif1a,15251,TF,Arntl,11865,TF,mouse,9704006,818715,0407:direct interaction,0018:two hybrid,biogrid
Hif1a,15251,TF,Arntl,11865,TF,mouse,9704006,818724,0407:direct interaction,0018:two hybrid,biogrid
Hif1a,15251,TF,Atf4,11911,TF,mouse,23649506,872822,0915:physical association,0004:affinity chromatography technology,biogrid
Hif1a,15251,TF,Atf4,11911,TF,mouse,23649506,872823,0915:physical association,0004:affinity chromatography technology,biogrid
Hif1a,15251,TF,E2f8,108961,TF,mouse,22903062,EBI-8030948,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Hif1a,15251,TF,Foxa2,15376,TF,mouse,20609350,EBI-2893330,0914:association,0006:anti bait coimmunoprecipitation,intact
Hif1a,15251,TF,Foxa2,15376,TF,mouse,20609350,EBI-2895265,0915:physical association,0096:pull down,intact
Hif1a,15251,TF,Foxa2,15376,TF,mouse,20609350,EBI-2895320,0915:physical association,0096:pull down,intact
Hif1a,15251,TF,Foxa2,15376,TF,mouse,20609350,EBI-2895338,0914:association,0006:anti bait coimmunoprecipitation,intact
Hif1a,15251,TF,Foxa2,15376,TF,mouse,20609350,EBI-2895345,0915:physical association,0096:pull down,intact
Hif1a,15251,TF,Foxo3,56484,TF,mouse,18268343,798195,0915:physical association,0004:affinity chromatography technology,biogrid
Hif1a,15251,TF,Myc,17869,TF,mouse,24360282,EBI-9097499,0915:physical association,0030:cross-linking study,intact
Hif1a,15251,TF,Smad3,17127,TF,mouse,17053163,468297,0915:physical association,0004:affinity chromatography technology,biogrid
Hif1a,15251,TF,Tlx3,27140,TF,mouse,20211142,469618,0407:direct interaction,0018:two hybrid,biogrid
Hlf,217082,TF,Arntl,11865,TF,mouse,9704006,EBI-2291698,0915:physical association,0018:two hybrid,intact
Hlf,217082,TF,Arntl,11865,TF,mouse,9704006,EBI-2291801,0915:physical association,0018:two hybrid,intact
Hlf,217082,TF,Dbp,13170,TF,mouse,20211142,469440,0407:direct interaction,0018:two hybrid,biogrid
Hlf,217082,TF,Esrrg,26381,TF,mouse,20211142,470127,0407:direct interaction,0018:two hybrid,biogrid
Hlf,217082,TF,Rorb,225998,TF,mouse,20211142,470304,0407:direct interaction,0018:two hybrid,biogrid
Hltf,20585,TF,Cdx2,12591,TF,mouse,20211142,469408,0407:direct interaction,0018:two hybrid,biogrid
Hmga1,15361,TF,Cebpb,12608,TF,mouse,11259597,507169,0915:physical association,0004:affinity chromatography technology,biogrid
Hmga2,15364,TF,Ahctf1,226747,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Atf1,11908,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Cbfb,12400,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Dnmt1,13433,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Gatad2a,234366,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Kdm2a,225876,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Lrrfip2,71268,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Mafg,17134,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Mta2,23942,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Ncoa5,228869,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Nfix,18032,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Nkx2-1,21869,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Pcbp1,23983,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Hmga2,15364,TF,Rbpj,19664,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
